
##### CMIP5 GHG data from Harun  /cs/data/ras029/ObsData/GHG-data/CMIP5-AR5_GHGdata/HistGHGm_1850-2005_v2.dat 

 YEARS  CO2  CH4  N2O  CFC_11  CFC_12  CFC_113  HCFC_22  HFC125  HFC134a  
 kg/kg  kg/kg  kg/kg  kg/kg  kg/kg  kg/kg  kg/kg  kg/kg  kg/kg  kg/kg

 2382.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2383.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2384.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2385.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2386.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2387.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2388.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2389.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2390.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2391.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2392.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2393.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2394.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2395.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2396.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2397.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2398.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2399.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2400.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2401.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2402.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2403.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2404.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2405.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2406.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2407.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2408.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2409.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2410.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2411.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2412.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2413.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2414.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2415.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2416.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2417.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2418.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2419.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2420.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2421.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2422.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2423.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2424.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2425.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2426.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2427.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2428.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2429.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2430.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2431.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2432.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2433.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2434.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2435.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2436.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2437.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2438.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2439.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2440.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2441.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2442.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2443.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2444.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2445.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2446.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2447.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2448.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2449.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2450.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2451.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2452.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2453.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2454.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2455.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2456.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2457.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2458.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2459.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2460.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2461.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2462.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2463.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2464.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2465.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2466.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2467.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2468.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2469.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2470.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2471.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2472.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2473.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2474.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2475.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2476.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2477.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2478.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2479.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2480.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2481.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2482.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2483.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2484.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2485.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2486.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2487.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2488.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2489.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2490.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2491.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2492.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2493.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2494.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2495.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2496.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2497.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2498.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2499.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
 2500.   8.24941E-04  8.53830E-07  5.76627E-07  4.04470E-11  4.03756E-10  6.27318E-11  1.36292E-13  1.29632E-10  1.07770E-09
